Year DOY  Hr Min  Btot   Bx       By     Bz      V       n
2017 248 18 55    4.11   -3.24    1.69   -1.88 99999.9 999.99
2017 248 19  0    4.09   -3.33    1.69   -1.60   482.3   2.95
2017 248 19  5    3.86   -3.23    1.59   -1.20   483.5   2.83
2017 248 19 10    3.13   -2.70    1.40   -0.71   487.4   4.33
2017 248 19 15    3.02   -2.63    1.37   -0.54   486.6   4.77
2017 248 19 20    3.33   -2.88    1.49   -0.75   488.5   4.28
2017 248 19 25    3.21   -2.83    1.20   -0.88   489.4   4.08
2017 248 19 30    3.55   -3.29    1.03   -0.83   483.9   4.93
2017 248 19 35    4.13   -3.92    0.88   -0.90   480.6   5.24
2017 248 19 40    4.36   -4.21    0.78   -0.75   484.8   4.94
2017 248 19 45    4.20   -3.83    1.02   -0.61   483.8   5.31
2017 248 19 50    4.11   -2.87    2.64   -0.52   476.3   2.94
2017 248 19 55    4.19   -2.38    3.36   -0.68   472.6   2.06
2017 248 20  0    4.18   -3.33    2.39   -0.50   466.9   2.14
2017 248 20  5    4.10   -2.89    2.87   -0.34   468.3   2.14
2017 248 20 10    4.15   -3.24    2.57   -0.35   463.5   2.15
2017 248 20 15    4.13   -2.81    2.94   -0.30   466.5   2.39
2017 248 20 20    4.18   -2.71    3.13   -0.17   467.9   2.73
2017 248 20 25    4.10   -3.16    2.60    0.15   467.3   2.61
2017 248 20 30    3.96   -3.00    2.54    0.27   472.2   3.87
2017 248 20 35    3.80   -3.31    1.64    0.10   473.4   3.71
2017 248 20 40    3.80   -3.69    0.87   -0.06   475.3   4.01
2017 248 20 45    3.87   -3.69    1.13   -0.17   476.4   4.90
2017 248 20 50    3.98   -3.65    1.56    0.16   475.4   5.13
2017 248 20 55    3.91   -3.43    1.86    0.22   470.3   5.56
2017 248 21  0    3.71   -3.02    2.16    0.06   471.8   5.10
2017 248 21  5    3.90   -3.33    2.01    0.17   471.9   4.48
2017 248 21 10    4.26   -3.61    2.22    0.25   474.6   4.24
2017 248 21 15    4.36   -3.80    2.11    0.41   475.9   4.09
2017 248 21 20    4.47   -3.84    2.19    0.65   475.3   3.96
2017 248 21 25    4.42   -3.82    2.02    0.79   474.2   4.17
2017 248 21 30    4.94   -4.35    2.03    1.01   482.5   3.05
2017 248 21 35    5.00   -4.47    1.95    1.09   480.1   2.51
2017 248 21 40    4.93   -4.30    2.22    0.90   481.8   2.54
2017 248 21 45    4.70   -4.09    2.07    1.05   481.5   2.82
2017 248 21 50    4.40   -3.54    2.40    1.04   478.1   3.59
2017 248 21 55    4.31   -3.49    2.32    0.97   476.5   3.68
2017 248 22  0    4.29   -3.32    2.59    0.79   475.7   3.58
2017 248 22  5    4.61   -3.82    2.38    1.00   480.3   3.20
2017 248 22 10    4.81   -4.20    2.08    1.05   482.3   2.63
2017 248 22 15    4.89   -4.33    1.96    1.14   480.5   2.65
2017 248 22 20    5.06   -4.43    2.22    1.05   478.4   2.56
2017 248 22 25    5.02   -4.48    1.94    1.16   476.6   2.57
2017 248 22 30    4.80   -4.32    1.71    1.21   481.2   2.99
2017 248 22 35    4.68   -4.17    1.81    1.13   482.7   3.18
2017 248 22 40    4.89   -4.35    1.91    1.15   481.6   3.32
2017 248 22 45    5.11   -4.63    1.85    1.13   479.4   3.21
2017 248 22 50    5.04   -4.60    1.68    1.20   478.8   3.30
2017 248 22 55    4.97   -4.59    1.38    1.30   479.4   3.35
2017 248 23  0    4.84   -4.46    0.98    1.60   480.2   3.81
2017 248 23  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 248 23 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 248 23 15    4.61   -4.32    0.47    1.50   467.5   4.16
2017 248 23 20    4.69   -4.41    0.15    1.57   469.3   4.06
2017 248 23 25    4.87   -4.54    0.42    1.72   474.0   3.93
2017 248 23 30    4.94   -4.58    0.42    1.80   476.1   3.84
2017 248 23 35    4.76   -4.44    0.34    1.65   474.5   3.98
2017 248 23 40    4.43   -4.14   -0.19    1.54   472.5   4.44
2017 248 23 45    4.33   -4.02   -0.06    1.56   466.9   4.94
2017 248 23 50    4.22   -3.84    0.10    1.75   477.3   4.44
2017 248 23 55    4.23   -3.79    0.04    1.88   478.6   4.39
2017 249  0  0    4.12   -3.70   -0.07    1.81   476.2   4.31
2017 249  0  5    3.91   -3.52   -0.29    1.65   474.4   4.08
2017 249  0 10    4.00   -3.60   -0.56    1.63   476.0   4.26
2017 249  0 15    4.05   -3.65   -0.92    1.49   478.3   4.46
2017 249  0 20    3.99   -3.39   -1.15    1.75   473.0   4.79
2017 249  0 25    3.89   -3.10   -1.66    1.64   470.0   4.76
2017 249  0 30    3.89   -3.07   -1.72    1.67   470.7   4.33
2017 249  0 35    3.89   -3.08   -1.78    1.56   470.1   4.32
2017 249  0 40    3.94   -2.96   -1.95    1.71   470.8   4.73
2017 249  0 45    3.89   -3.01   -1.92    1.54   470.1   4.52
2017 249  0 50    4.37   -3.66   -1.45    1.79   463.0   4.00
2017 249  0 55    4.59   -4.07   -0.55    1.92   452.2   3.27
2017 249  1  0    4.39   -3.52   -1.84    1.64   461.0   3.31
2017 249  1  5    4.05   -3.42   -0.68    1.67   476.7   4.80
2017 249  1 10    4.37   -3.71   -1.32    1.84   473.9   4.05
2017 249  1 15    4.56   -4.01   -1.13    1.82   472.9   4.54
2017 249  1 20    4.46   -3.86   -0.74    2.05   474.5   4.97
2017 249  1 25    4.32   -3.62   -0.25    2.31   475.9   4.72
2017 249  1 30    4.45   -3.51   -0.57    2.66   473.4   4.18
2017 249  1 35    4.52   -3.55   -0.30    2.76   472.9   3.97
2017 249  1 40    4.39   -3.31    0.08    2.86   471.7   4.03
2017 249  1 45    4.11   -3.34   -0.03    2.36   474.5   4.16
2017 249  1 50    4.78   -4.00   -0.31    2.57   471.2   4.15
2017 249  1 55    4.62   -3.95    0.06    2.24   468.4   3.79
2017 249  2  0    3.98   -3.21    0.26    2.25   471.3   4.11
2017 249  2  5    4.79   -4.09   -0.45    2.26   462.5   3.37
2017 249  2 10    4.81   -4.25   -0.64    2.14   465.0   3.48
2017 249  2 15    4.83   -3.98    0.38    2.64   464.0   3.37
2017 249  2 20    4.84   -3.94    0.86    2.67   460.8   3.51
2017 249  2 25    4.90   -4.03    0.30    2.67   463.8   3.19
2017 249  2 30    5.02   -4.36   -0.31    2.43   466.7   3.19
2017 249  2 35    4.96   -4.41   -0.80    2.12   464.4   3.06
2017 249  2 40    4.89   -4.48   -0.93    1.72   465.2   3.19
2017 249  2 45    4.97   -4.42   -1.42    1.76   462.4   3.29
2017 249  2 50    4.89   -4.38   -0.90    1.88   467.9   3.49
2017 249  2 55    4.95   -4.44    0.03    2.13   470.9   3.38
2017 249  3  0    5.05   -4.53   -0.35    2.20 99999.9 999.99
2017 249  3  5    4.98   -4.44    0.37    2.15   472.8   3.42
2017 249  3 10    4.89   -4.36    0.92    2.00   474.9   3.56
2017 249  3 15    5.02   -4.45    0.90    2.05   472.0   3.54
2017 249  3 20    4.95   -4.41    0.58    2.02   470.7   3.46
2017 249  3 25    4.95   -4.40   -0.31    2.18   468.5   3.27
2017 249  3 30    5.00   -4.35   -0.41    2.37   469.3   3.15
2017 249  3 35    4.65   -4.02   -0.85    2.05   480.5   4.17
2017 249  3 40    4.55   -3.95   -1.39    1.75   481.9   5.12
2017 249  3 45    4.83   -4.13   -1.70    1.82   481.7   4.50
2017 249  3 50    3.17   -2.13   -2.02    0.87   495.9   6.44
2017 249  3 55    2.90   -1.23   -2.47    0.44   484.5   6.19
2017 249  4  0    3.06   -0.56   -2.97    0.26   484.0   6.59
2017 249  4  5    2.71   -1.07   -2.21    0.37   482.5   6.41
2017 249  4 10    2.80   -1.84   -1.81    1.02   486.4   6.96
2017 249  4 15    2.79   -1.87   -1.72    1.15   485.3   6.41
2017 249  4 20    3.19   -2.16   -1.80    1.49   486.4   5.50
2017 249  4 25    3.70   -2.55   -2.22    1.47   485.8   3.92
2017 249  4 30    2.47   -1.59   -1.70    0.78   481.1   6.78
2017 249  4 35    3.00   -1.74   -2.23    0.72   484.0   6.35
2017 249  4 40    2.90   -1.85   -1.71    1.10   488.6   5.81
2017 249  4 45    1.34   -1.03   -0.62    0.13   480.7   6.56
2017 249  4 50    1.00   -0.79   -0.52    0.26   477.0   6.69
2017 249  4 55    0.94   -0.75   -0.48    0.24   480.9   6.82
2017 249  5  0    0.80   -0.60   -0.36    0.23   478.5   6.85
2017 249  5  5    1.01   -0.08   -0.96    0.12   478.5   6.80
2017 249  5 10    0.95   -0.16   -0.93    0.05   475.3   6.95
2017 249  5 15    2.07   -1.50   -0.98    0.46   469.2   5.53
2017 249  5 20    2.74   -2.27   -0.98    0.68   474.4   4.88
2017 249  5 25    2.64   -2.25   -0.71    0.62   469.9   4.16
2017 249  5 30    3.85   -3.49   -1.08    1.12   473.2   3.63
2017 249  5 35    3.68   -2.98   -2.01    0.20   473.2   4.16
2017 249  5 40    4.13   -3.65   -1.90   -0.02   462.6   3.57
2017 249  5 45    3.91   -3.53   -1.60   -0.31   466.4   3.92
2017 249  5 50    3.78   -3.65   -0.79   -0.32   467.9   4.31
2017 249  5 55    3.35   -3.24   -0.70   -0.38   476.2   4.33
2017 249  6  0    3.35   -3.29   -0.42   -0.36   475.9   4.76
2017 249  6  5    2.87   -2.69    0.12   -0.55   480.4   5.90
2017 249  6 10    2.41   -2.17    0.46   -0.76   481.0   6.25
2017 249  6 15    2.74   -2.61    0.32   -0.65   474.9   5.69
2017 249  6 20    2.81   -2.65    0.43   -0.67   469.8   4.12
2017 249  6 25    2.19   -1.87    0.69   -0.81   464.4   3.74
2017 249  6 30    1.96   -1.46    1.11   -0.42   469.0   3.49
2017 249  6 35    2.25   -1.94    0.95   -0.49   467.0   3.47
2017 249  6 40    2.15   -1.82    0.94   -0.40   466.8   3.50
2017 249  6 45    2.34   -1.31    1.51   -0.77   468.6   3.42
2017 249  6 50    2.51   -0.69    2.21   -0.81 99999.9 999.99
2017 249  6 55    2.89   -2.48    1.22   -0.57   464.6   3.77
2017 249  7  0    2.91   -2.71    0.92   -0.50   466.2   4.03
2017 249  7  5    2.87   -2.61    0.95   -0.69   462.4   3.95
2017 249  7 10    2.81   -2.53    0.90   -0.76   465.1   4.12
2017 249  7 15    2.71   -2.39    0.87   -0.89   468.9   4.52
2017 249  7 20    2.76   -2.63    0.62   -0.51 99999.9 999.99
2017 249  7 25    2.75   -2.58    0.84   -0.38   468.2   4.77
2017 249  7 30    2.73   -2.05    1.40   -0.42   467.2   4.34
2017 249  7 35    3.66   -1.92    1.55   -2.65   474.2   4.52
2017 249  7 40    3.11   -1.72    2.02   -1.57   473.1   5.15
2017 249  7 45    3.01   -1.45    2.18   -1.45   471.8   5.03
2017 249  7 50    3.00   -1.59    1.73   -1.80   472.4   5.19
2017 249  7 55    3.10   -1.51    1.80   -1.99   473.6   4.99
2017 249  8  0    2.76   -1.00    1.65   -1.83   469.3   4.90
2017 249  8  5    3.28   -1.00    1.40   -2.74   469.5   4.67
2017 249  8 10    3.17   -0.64    1.53   -2.64   467.8   4.75
2017 249  8 15    3.20   -0.56    1.67   -2.58   468.0   4.16
2017 249  8 20    3.09   -1.14    1.56   -2.33   464.0   4.02
2017 249  8 25    2.58   -0.97    1.78   -1.41   464.6   4.65
2017 249  8 30    2.58   -1.39    1.82   -0.98   459.4   4.34
2017 249  8 35    3.15   -1.57    2.10   -1.67   457.5   3.44
2017 249  8 40    2.62   -1.50    1.53   -1.47   461.7   4.05
2017 249  8 45    2.72   -1.66    1.77   -1.20   457.6   3.85
2017 249  8 50    2.84   -0.79    2.05   -1.69   459.0   3.81
2017 249  8 55    3.39   -0.96    2.58   -1.84   456.5   3.58
2017 249  9  0    3.46   -0.72    2.47   -2.28   461.8   3.35
2017 249  9  5    3.30   -1.12    1.46   -2.72   465.0   4.02
2017 249  9 10    3.01   -0.52    1.30   -2.65   462.7   4.38
2017 249  9 15    3.29   -0.35    0.95   -3.02   466.1   4.80
2017 249  9 20    3.09   -0.33    0.72   -2.98   460.6   4.75
2017 249  9 25    2.99   -0.65    0.83   -2.54   460.9   4.62
2017 249  9 30    3.34   -1.97    1.97   -1.83   458.1   3.43
2017 249  9 35    3.01   -1.91    1.71   -1.36   460.1   4.00
2017 249  9 40    2.56   -0.45    1.31   -1.88   460.3   4.88
2017 249  9 45    2.27   -0.02    1.26   -1.87   458.6   5.09
2017 249  9 50    2.17   -0.21    1.16   -1.81   460.5   5.06
2017 249  9 55    2.62   -0.06    1.57   -2.08   457.8   4.83
2017 249 10  0    2.73   -0.07    1.78   -2.07   457.2   4.91
2017 249 10  5    2.74   -0.12    1.81   -2.03   457.3   4.88
2017 249 10 10    2.51   -0.03    1.76   -1.74   458.1   4.61
2017 249 10 15    1.86   -0.17    1.28   -1.28   456.6   4.11
2017 249 10 20    1.86   -0.29    1.02   -1.40   456.4   3.82
2017 249 10 25    2.08   -0.78    1.05   -1.49   454.8   3.98
2017 249 10 30    1.88   -0.74    0.97   -1.34   456.8   4.11
2017 249 10 35    2.36   -1.19    1.12   -1.65   455.0   3.90
2017 249 10 40    1.67   -0.77    0.80   -1.24   453.9   3.76
2017 249 10 45    1.31   -0.53    0.64   -0.99   459.1   4.07
2017 249 10 50    2.07   -1.08    0.98   -1.35   454.2   3.77
2017 249 10 55    1.70   -0.41    1.04   -1.22   457.1   3.95
2017 249 11  0    1.71   -0.59    0.72   -1.42   458.3   3.95
2017 249 11  5    1.78   -0.72    0.70   -1.45   459.9   3.81
2017 249 11 10    1.62   -0.68    0.44   -1.39   459.8   3.81
2017 249 11 15    1.47   -0.57    0.23   -1.33   457.4   3.92
2017 249 11 20    2.14   -0.75    0.68   -1.81   451.9   3.62
2017 249 11 25    2.26   -0.74    1.16   -1.78   453.6   3.49
2017 249 11 30    2.06   -0.70    1.17   -1.53   453.6   3.52
2017 249 11 35    2.05   -0.78    1.09   -1.54   452.6   3.72
2017 249 11 40    1.88   -0.84    0.96   -1.38   454.1   3.55
2017 249 11 45    2.04   -1.16    1.06   -1.28   453.2   3.73
2017 249 11 50    2.02   -1.19    1.20   -1.06   452.2   3.81
2017 249 11 55    2.25   -1.24    1.25   -1.37   452.2   3.69
2017 249 12  0    2.26   -1.46    1.08   -1.33   451.3   3.68
2017 249 12  5    2.45   -1.44    1.22   -1.55   449.8   3.90
2017 249 12 10    2.93   -1.87    1.26   -1.84   449.7   3.82
2017 249 12 15    3.11   -2.18    1.64   -1.46   452.9   3.80
2017 249 12 20    3.10   -2.17    1.27   -1.73   452.2   3.65
2017 249 12 25    2.97   -2.05    1.08   -1.82   450.0   3.79
2017 249 12 30    2.67   -1.91    1.13   -1.44   448.7   3.71
2017 249 12 35    2.62   -1.90    1.36   -1.15   446.9   4.14
2017 249 12 40    2.81   -1.79    1.86   -1.07   446.4   4.18
2017 249 12 45    2.80   -1.78    1.51   -1.37   449.5   3.52
2017 249 12 50    2.35   -1.59    1.08   -1.24   449.1   3.11
2017 249 12 55    2.24   -1.42    1.44   -0.90   448.5   3.14
2017 249 13  0    2.37   -1.38    1.61   -1.00   451.2   2.93
2017 249 13  5    2.29   -1.42    1.28   -1.19   451.6   2.91
2017 249 13 10    2.26   -1.09    1.64   -1.02   451.4   2.98
2017 249 13 15    2.20   -1.27    1.40   -1.08   449.6   2.96
2017 249 13 20    2.17   -1.48    1.06   -1.13   450.5   2.83
2017 249 13 25    2.20   -1.26    1.62   -0.71   449.0   2.78
2017 249 13 30    2.15   -1.27    1.35   -0.99   447.1   2.80
2017 249 13 35    2.12   -1.24    1.28   -1.10 99999.9 999.99
2017 249 13 40    2.21   -1.61    0.97   -1.11   441.4   2.70
2017 249 13 45    2.28   -1.60    0.93   -1.26   441.3   2.58
2017 249 13 50    2.38   -1.60    0.93   -1.42   438.9   2.88
2017 249 13 55    2.42   -1.66    0.94   -1.41   440.6   2.96
2017 249 14  0    2.57   -1.61    0.98   -1.68   438.3   3.11
2017 249 14  5    2.67   -1.49    1.08   -1.83   437.0   2.95
2017 249 14 10    2.42   -1.61    0.80   -1.53   440.7   3.12
2017 249 14 15    2.39   -1.64    0.62   -1.43   438.6   3.07
2017 249 14 20    2.69   -1.88    0.92   -1.63   436.8   3.01
2017 249 14 25    3.11   -1.83    1.16   -2.22   433.6   2.87
2017 249 14 30    3.10   -1.76    1.31   -2.19   430.9   2.83
2017 249 14 35    3.10   -1.62    1.37   -2.24   432.3   2.97
2017 249 14 40    3.13   -1.58    1.50   -2.23   431.3   3.01
2017 249 14 45    3.29   -1.75    1.52   -2.33   429.3   2.91
2017 249 14 50    3.41   -1.79    1.72   -2.34   433.4   2.81
2017 249 14 55    3.37   -1.85    1.50   -2.38   432.5   2.77
2017 249 15  0    3.33   -1.79    1.67   -2.25   431.6   2.60
2017 249 15  5    3.09   -1.71    1.33   -2.21   430.4   2.79
2017 249 15 10    2.88   -1.43    1.34   -2.11   429.4   2.58
2017 249 15 15    3.01   -1.28    1.34   -2.36   430.6   2.61
2017 249 15 20    2.92   -1.18    1.27   -2.34   431.0   2.57
2017 249 15 25    2.86   -1.02    1.34   -2.30   427.3   2.69
2017 249 15 30    2.80   -1.14    1.19   -2.24   427.8   2.52
2017 249 15 35    2.76   -1.07    1.04   -2.32   429.1   2.47
2017 249 15 40    2.98   -1.69    0.69   -2.23   434.5   3.57
2017 249 15 45    3.04   -1.62    0.93   -2.27   432.5   3.28
2017 249 15 50    3.05   -1.65    0.89   -2.32   428.5   3.21
2017 249 15 55    2.93   -1.64    0.91   -2.18   429.8   3.34
2017 249 16  0    2.90   -1.78    1.17   -1.87   430.8   3.37
2017 249 16  5    2.41   -1.29    0.46   -1.85   432.8   3.57
2017 249 16 10    3.01   -2.27   -0.93   -1.70   436.1   4.24
2017 249 16 15    3.16   -2.43   -0.64   -1.88   437.5   4.22
2017 249 16 20    3.21   -2.27    0.21   -2.26   435.2   4.12
2017 249 16 25    3.14   -2.26    0.06   -2.07   434.6   4.24
2017 249 16 30    3.02   -2.21    1.02   -1.64   435.4   4.13
2017 249 16 35    2.93   -2.25    0.64   -1.70   431.8   3.83
2017 249 16 40    2.96   -2.15    0.61   -1.87   432.7   3.79
2017 249 16 45    2.84   -1.91    0.20   -2.01   429.0   3.69
2017 249 16 50    2.30   -1.14   -0.53   -1.37   424.6   3.55
2017 249 16 55    2.33    0.35   -1.95   -1.19   417.1   3.52
2017 249 17  0    2.30    0.14   -1.86   -1.21   417.1   3.51
2017 249 17  5    2.48    0.31   -2.40   -0.01   417.4   3.13
2017 249 17 10    2.07    0.29   -1.97    0.40   415.0   2.93
2017 249 17 15    2.13   -0.00   -2.01   -0.46   414.7   2.62
2017 249 17 20    2.04   -0.24   -1.86   -0.76   417.1   2.99
2017 249 17 25    1.93   -0.09   -1.35   -1.34   415.9   3.38
2017 249 17 30    2.00   -0.56   -0.97   -1.65   416.4   3.29
2017 249 17 35    1.99   -0.81   -0.98   -1.50   418.2   3.27
2017 249 17 40    1.96   -0.40   -0.54   -1.74   416.1   3.12
2017 249 17 45    2.26   -1.04   -1.04   -1.70   412.8   2.82
2017 249 17 50    1.87   -0.97   -0.64   -1.38   412.9   2.61
2017 249 17 55    1.84   -0.73   -0.94   -1.08   413.0   2.35
2017 249 18  0    2.18   -0.31   -1.91   -0.79   410.7   2.30
2017 249 18  5    2.27   -0.28   -2.07   -0.57   416.9   1.90
2017 249 18 10    2.37    0.03   -2.31   -0.49   415.4   2.09
2017 249 18 15    2.39   -0.17   -2.19   -0.90   412.2   1.98
2017 249 18 20    2.42   -0.19   -2.23   -0.86   412.3   2.04
2017 249 18 25    2.61   -0.44   -2.41   -0.65   414.8   2.22
2017 249 18 30    2.79   -0.45   -2.63   -0.57   413.9   2.37
2017 249 18 35    2.78    0.17   -2.71   -0.11   408.8   2.28
2017 249 18 40    2.70    0.65   -2.55    0.31   413.9   2.08
2017 249 18 45    2.79    0.69   -2.68    0.18 99999.9 999.99
2017 249 18 50    2.80    0.89   -2.62   -0.12   408.1   2.37
2017 249 18 55    2.87    1.09   -2.64   -0.12   405.4   2.57
2017 249 19  0    2.80    1.04   -2.45    0.67   404.6   2.30
2017 249 19  5    2.79    0.77   -2.54    0.79   406.1   2.38
2017 249 19 10    2.82    0.65   -2.66    0.61   406.6   2.67
2017 249 19 15    2.88    0.83   -2.73    0.25   405.8   2.70
2017 249 19 20    2.84    0.67   -2.67    0.48   405.6   2.76
2017 249 19 25    2.77    0.95   -2.50    0.48   402.0   2.71
2017 249 19 30    2.66    0.85   -2.45   -0.10   401.2   2.39
2017 249 19 35    2.77    0.82   -2.61    0.10   401.7   2.39
2017 249 19 40    2.78    1.44   -2.25    0.37   398.6   2.36
2017 249 19 45    2.70    1.34   -2.22    0.48   393.9   2.48
2017 249 19 50    2.28    0.32   -1.88    0.25   394.9   2.40
2017 249 19 55    2.21   -0.70   -2.01   -0.30   406.8   2.45
2017 249 20  0    2.14    0.35   -1.96    0.65   402.9   2.49
2017 249 20  5    2.09    0.51   -1.80    0.63   399.1   2.55
2017 249 20 10    2.09   -0.12   -2.08   -0.12 99999.9 999.99
2017 249 20 15    2.14   -0.02   -2.13    0.04   402.3   2.27
2017 249 20 20    2.13    0.07   -2.09    0.11   400.7   2.30
2017 249 20 25    2.21    0.11   -1.47    1.02   400.1   2.42
2017 249 20 30    2.36   -0.35   -2.23   -0.50   403.2   2.15
2017 249 20 35    2.43   -0.39   -2.28    0.27   405.7   2.04
2017 249 20 40    2.46   -0.43   -2.34    0.47   406.4   2.00
2017 249 20 45    2.54   -0.96   -2.28    0.48   412.2   1.89
2017 249 20 50    2.48   -1.15   -2.14    0.43   415.1   1.92
2017 249 20 55    2.54   -1.29   -2.14    0.39   417.0   2.11
2017 249 21  0    2.73   -1.39   -2.31    0.35   418.4   2.36
2017 249 21  5    2.77   -1.54   -2.28    0.17   419.5   2.22
2017 249 21 10    2.71   -1.66   -2.00   -0.07   422.1   2.31
2017 249 21 15    2.61   -1.19   -2.26   -0.43   415.1   2.44
2017 249 21 20    2.61   -1.24   -2.29    0.05 99999.9 999.99
2017 249 21 25    2.54   -1.27   -2.18   -0.12 99999.9 999.99
2017 249 21 30    2.58   -1.23   -2.23   -0.25   415.9   2.38
2017 249 21 35    2.83   -1.23   -2.41    0.40   415.8   2.30
2017 249 21 40    2.91   -1.26   -2.47    0.73   414.0   2.39
2017 249 21 45    2.85   -1.49   -2.30    0.70   414.4   2.22
2017 249 21 50    2.80   -1.77   -1.96    0.87   416.4   2.38
2017 249 21 55    2.81   -1.95   -1.97    0.15   420.4   2.37
2017 249 22  0    2.82   -1.32   -2.45    0.11   412.3   2.20
2017 249 22  5    2.84   -0.91   -2.56    0.77   412.8   2.19
2017 249 22 10    2.82   -0.81   -2.56    0.50   409.2   2.36
2017 249 22 15    3.01   -0.64   -2.00   -0.98   402.9   2.23
2017 249 22 20    3.29   -1.11   -2.83   -0.15   408.6   2.69
2017 249 22 25    3.40   -1.22   -2.83    0.88   408.6   2.85
2017 249 22 30    3.45   -1.23   -2.81    0.99   415.6   2.78
2017 249 22 35    3.44   -2.29   -1.66   -0.38   409.3   2.96
2017 249 22 40    3.45   -2.37   -2.21   -0.66   423.7   2.93
2017 249 22 45    3.28   -0.58   -3.10    0.19   405.7   2.66
2017 249 22 50    3.31   -0.36   -3.17    0.66   398.6   2.87
2017 249 22 55    3.43   -0.26   -3.19    1.12   402.7   3.03
2017 249 23  0    3.51   -0.12   -3.36    0.89   396.9   2.87
2017 249 23  5    3.53   -0.01   -3.36    0.76   402.4   3.23
2017 249 23 10    3.56    0.07   -3.40    0.71   403.8   3.49
2017 249 23 15    3.62    0.27   -3.25    0.88   400.6   3.23
2017 249 23 20    3.74   -0.14   -3.41    1.20   402.4   3.02
2017 249 23 25    3.69    0.03   -3.29    1.40   404.9   3.38
2017 249 23 30    3.80   -0.54   -3.44    1.26   401.1   3.60
2017 249 23 35    4.46   -1.50   -3.68    1.90   408.3   3.59
2017 249 23 40    4.43   -2.09   -2.97    2.45   414.0   4.44
2017 249 23 45    4.62   -2.21   -3.27    2.30   420.8   5.31
2017 249 23 50    8.54    0.32   -6.83    2.88   467.9   5.55
2017 249 23 55    7.37    2.45   -5.79    1.04   477.7   6.09
2017 250  0  0    4.57    2.05   -3.00    0.01   440.1   3.05
2017 250  0  5    4.95    2.25   -2.79   -0.62   471.4   4.82
2017 250  0 10    6.71    2.81   -4.28    1.02   510.8   8.56
2017 250  0 15   10.76    4.69   -8.73    0.48   466.3   5.30
2017 250  0 20    9.07    3.32   -6.71    0.73   571.6   9.05
2017 250  0 25   10.10   -0.37   -5.85    5.53   564.4  10.35
2017 250  0 30   10.77    1.46   -8.05    4.74   587.8  10.87
2017 250  0 35   10.93    1.69   -6.90    5.65   564.1  10.31
2017 250  0 40   12.22    0.01   -5.16   10.24   563.6  12.92
2017 250  0 45   14.36   -0.30    1.07   12.88   601.5  12.82
2017 250  0 50   15.23   -0.75    1.78   14.95   601.2  10.28
2017 250  0 55   15.44    0.29   -0.86   15.31   597.9  10.02
2017 250  1  0   14.56    1.45  -14.10    2.55   593.9  12.43
2017 250  1  5   14.86    1.13  -14.61    0.63   583.9  14.00
2017 250  1 10   14.02    3.81  -13.22    1.76   582.9  15.70
2017 250  1 15   14.65    1.97  -14.37    1.74   582.2  13.95
2017 250  1 20   15.09    1.31  -14.91    1.04   572.5  11.79
2017 250  1 25   13.50    0.60  -13.01    3.20   578.0  13.87
2017 250  1 30   12.77   -1.32   -5.48    8.79   580.4  16.26
2017 250  1 35   15.28   -3.19   -3.80   14.21   584.8  15.75
2017 250  1 40   17.61   -0.24    2.01   17.18   573.8  12.61
2017 250  1 45   15.07    3.74    6.71   12.29   564.4  13.42
2017 250  1 50    9.01   -0.48   -1.85    2.97   557.5  12.90
2017 250  1 55    8.56   -2.44   -6.75    4.63   557.8  12.85
2017 250  2  0    7.81   -2.28   -2.89    5.72   563.2  14.25
2017 250  2  5    9.66   -2.67   -1.02    9.06   562.1  14.62
2017 250  2 10    9.09   -0.99   -6.84    4.96   558.9  13.77
2017 250  2 15    8.91    1.17   -7.53    3.42   566.0  12.10
2017 250  2 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 250  2 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 250  2 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 250  2 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 250  2 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 250  2 45    7.31   -0.09   -6.98    2.15 99999.9 999.99
2017 250  2 50    8.19   -0.15   -8.06    0.66 99999.9 999.99
2017 250  2 55    6.97    1.64   -5.47   -2.53   570.0  12.41
2017 250  3  0    6.11    2.35    0.45   -4.42   565.4  10.96
2017 250  3  5    5.95    0.42   -3.01    1.98   570.4  12.79
2017 250  3 10    3.95   -0.10   -2.63   -2.58   571.9  12.22
2017 250  3 15    5.69   -0.93    1.73   -4.03   571.3  12.17
2017 250  3 20    4.54    1.78   -1.63   -2.74   575.5  11.65
2017 250  3 25    7.22    3.97   -3.71   -4.35   577.2  10.87
2017 250  3 30    6.14    1.18   -0.23   -4.41   576.4  11.53
2017 250  3 35    8.30    1.40    1.48   -7.75   569.0   9.93
2017 250  3 40   10.10    3.31   -3.49   -8.52   566.7   8.83
2017 250  3 45    7.94    3.18   -5.98   -3.91   570.7   9.81
2017 250  3 50    7.82    3.35   -5.30   -3.76   569.4   9.46
2017 250  3 55    8.04    2.92   -6.45   -3.26   568.1   9.22
2017 250  4  0    7.45    1.82   -7.08    1.14   565.3   9.20
2017 250  4  5    7.64    1.43   -7.19    2.03   566.9   9.05
